Id,ORIGIN,DEST,DELAYS,ON_TIME,FLIGHTS,DELAY_RATIO
2795,MYR,ORD,6.0,27.0,33,18.181818181818183
1706,IAD,CLE,6.0,27.0,33,18.181818181818183
1896,ISP,FLL,3.0,29.0,33,9.090909090909092
4100,TPA,MHT,10.0,23.0,33,30.303030303030305
1824,IAH,RSW,5.0,22.0,33,15.151515151515152
3269,PHX,SDF,4.0,29.0,33,12.121212121212121
3460,ROC,LGA,14.0,16.0,33,42.42424242424242
1673,HOU,PNS,14.0,12.0,33,42.42424242424242
1304,DTW,SAT,5.0,28.0,33,15.151515151515152
87,ANC,SFO,6.0,26.0,33,18.181818181818183
2495,MEM,EWR,2.0,31.0,33,6.0606060606060606
3443,RNO,MDW,10.0,22.0,33,30.303030303030305
3618,SDF,PHX,3.0,30.0,33,9.090909090909092
3612,SDF,LAS,9.0,23.0,33,27.272727272727273
3071,ORF,MCO,5.0,28.0,33,15.151515151515152
2279,LIT,DEN,9.0,23.0,33,27.272727272727273
2272,LIH,PHX,2.0,30.0,33,6.0606060606060606
2088,LAS,SDF,11.0,21.0,33,33.333333333333336
3115,PDX,DTW,2.0,31.0,33,6.0606060606060606
3324,PNS,HOU,5.0,22.0,33,15.151515151515152
3239,PHX,LIH,4.0,29.0,33,12.121212121212121
2470,MDW,RNO,11.0,21.0,33,33.333333333333336
941,DCA,JFK,11.0,20.0,33,33.333333333333336
1818,IAH,PIT,3.0,24.0,33,9.090909090909092
1597,GTF,DEN,5.0,27.0,33,15.151515151515152
2393,MCO,ORF,5.0,28.0,33,15.151515151515152
3120,PDX,IAD,3.0,29.0,32,9.375
3168,PHL,LGA,16.0,16.0,32,50.0
301,AUS,TPA,2.0,30.0,32,6.25
4069,TPA,AUS,5.0,27.0,32,15.625
4124,TTN,MCO,8.0,23.0,32,25.0
1137,DFW,ICT,14.0,17.0,32,43.75
349,BHM,DEN,3.0,29.0,32,9.375
2526,MIA,BDL,9.0,23.0,32,28.125
1291,DTW,PDX,1.0,31.0,32,3.125
328,BDL,MIA,3.0,29.0,32,9.375
1847,ICT,DFW,5.0,26.0,32,15.625
3328,PNS,ORD,1.0,29.0,32,3.125
2237,LGA,PHL,4.0,27.0,32,12.5
849,CVG,SEA,2.0,30.0,32,6.25
1316,DTW,TTN,10.0,21.0,32,31.25
1950,JFK,DCA,4.0,27.0,32,12.5
2510,MFR,LAX,5.0,26.0,31,16.129032258064516
2380,MCO,LBE,10.0,21.0,31,32.25806451612903
2487,MEI,PIB,14.0,17.0,31,45.16129032258065
845,CVG,PHX,6.0,25.0,31,19.35483870967742
2394,MCO,ORH,6.0,25.0,31,19.35483870967742
2505,MEM,PHX,2.0,29.0,31,6.451612903225806
907,DAL,SLC,13.0,18.0,31,41.935483870967744
2511,MFR,PHX,10.0,21.0,31,32.25806451612903
906,DAL,SJC,20.0,11.0,31,64.51612903225806
2785,MYR,CLE,1.0,30.0,31,3.225806451612903
2517,MHT,ATL,2.0,29.0,31,6.451612903225806
908,DAL,SMF,14.0,17.0,31,45.16129032258065
922,DCA,AUS,10.0,21.0,31,32.25806451612903
2783,MYR,BWI,7.0,23.0,31,22.580645161290324
2784,MYR,CAK,4.0,27.0,31,12.903225806451612
3025,ORD,PNS,1.0,29.0,31,3.225806451612903
2793,MYR,LBE,2.0,29.0,31,6.451612903225806
1107,DFW,BOI,9.0,22.0,31,29.032258064516128
3019,ORD,PBI,3.0,26.0,31,9.67741935483871
620,CAK,LAS,7.0,24.0,31,22.580645161290324
3012,ORD,OAK,2.0,28.0,31,6.451612903225806
621,CAK,MCO,0.0,30.0,31,0.0
622,CAK,MYR,3.0,28.0,31,9.67741935483871
625,CDV,ANC,6.0,25.0,31,19.35483870967742
626,CDV,YAK,3.0,28.0,31,9.67741935483871
1101,DFW,ASE,6.0,25.0,31,19.35483870967742
2998,ORD,MEI,14.0,17.0,31,45.16129032258065
1100,DFW,ANC,10.0,21.0,31,32.25806451612903
2134,LAX,ITO,2.0,29.0,31,6.451612903225806
1092,DEN,SUN,12.0,18.0,31,38.70967741935484
2357,MCO,CAK,0.0,30.0,31,0.0
2361,MCO,COS,12.0,19.0,31,38.70967741935484
857,DAB,JFK,10.0,20.0,31,32.25806451612903
942,DCA,LAS,8.0,23.0,31,25.806451612903224
2565,MKE,DAL,10.0,20.0,31,32.25806451612903
898,DAL,PIT,15.0,16.0,31,48.38709677419355
2404,MCO,ROC,0.0,31.0,31,0.0
2461,MDW,ONT,15.0,16.0,31,48.38709677419355
2459,MDW,OKC,3.0,28.0,31,9.67741935483871
1084,DEN,SGF,7.0,23.0,31,22.580645161290324
896,DAL,PHL,8.0,23.0,31,25.806451612903224
864,DAL,BOS,6.0,25.0,31,19.35483870967742
865,DAL,BUR,11.0,20.0,31,35.483870967741936
868,DAL,CLT,10.0,21.0,31,32.25806451612903
2448,MDW,JAX,5.0,26.0,31,16.129032258064516
869,DAL,CMH,15.0,16.0,31,48.38709677419355
2444,MDW,GEG,7.0,23.0,31,22.580645161290324
894,DAL,ONT,13.0,18.0,31,41.935483870967744
2413,MCO,SWF,7.0,23.0,31,22.580645161290324
872,DAL,DTW,11.0,20.0,31,35.483870967741936
2414,MCO,SYR,17.0,13.0,31,54.83870967741935
2415,MCO,TTN,12.0,18.0,31,38.70967741935484
893,DAL,OMA,9.0,22.0,31,29.032258064516128
889,DAL,MKE,7.0,24.0,31,22.580645161290324
2477,MDW,SJC,5.0,26.0,31,16.129032258064516
2484,MDW,TUS,4.0,27.0,31,12.903225806451612
2485,MEI,DFW,10.0,20.0,31,32.25806451612903
2486,MEI,ORD,13.0,16.0,31,41.935483870967744
952,DCA,OMA,5.0,24.0,31,16.129032258064516
2585,MKE,STL,5.0,26.0,31,16.129032258064516
2584,MKE,SFO,7.0,24.0,31,22.580645161290324
2582,MKE,SAN,6.0,25.0,31,19.35483870967742
2339,MCI,SAT,2.0,28.0,31,6.451612903225806
2573,MKE,LAX,6.0,25.0,31,19.35483870967742
1086,DEN,SHV,6.0,25.0,31,19.35483870967742
2097,LAS,TUL,13.0,17.0,31,41.935483870967744
2978,ORD,HSV,12.0,18.0,31,38.70967741935484
2811,OAK,DFW,4.0,26.0,31,12.903225806451612
2855,OKC,BWI,6.0,25.0,31,19.35483870967742
696,CLE,TPA,3.0,28.0,31,9.67741935483871
2853,OGG,SMF,0.0,31.0,31,0.0
2849,OGG,SAN,1.0,30.0,31,3.225806451612903
1027,DEN,JAX,8.0,23.0,31,25.806451612903224
2837,OAK,STL,2.0,29.0,31,6.451612903225806
1017,DEN,HNL,2.0,29.0,31,6.451612903225806
711,CLT,DAL,16.0,15.0,31,51.61290322580645
2829,OAK,ORD,4.0,25.0,31,12.903225806451612
2826,OAK,MSY,6.0,25.0,31,19.35483870967742
1016,DEN,HLN,5.0,24.0,31,16.129032258064516
2818,OAK,JFK,8.0,23.0,31,25.806451612903224
2817,OAK,IAH,3.0,23.0,31,9.67741935483871
2812,OAK,DTW,2.0,29.0,31,6.451612903225806
2808,OAK,CMH,8.0,23.0,31,25.806451612903224
1074,DEN,RIC,1.0,30.0,31,3.225806451612903
2803,OAK,BNA,6.0,24.0,31,19.35483870967742
2802,OAK,AUS,9.0,22.0,31,29.032258064516128
2798,MYR,PIT,4.0,25.0,31,12.903225806451612
2797,MYR,PHL,6.0,25.0,31,19.35483870967742
2865,OKC,MDW,10.0,20.0,31,32.25806451612903
2870,OKC,SFO,4.0,26.0,31,12.903225806451612
2874,OMA,DAL,12.0,18.0,31,38.70967741935484
2875,OMA,DCA,4.0,25.0,31,12.903225806451612
2152,LAX,OKC,4.0,27.0,31,12.903225806451612
2159,LAX,PSP,6.0,25.0,31,19.35483870967742
2160,LAX,RDM,5.0,26.0,31,16.129032258064516
1048,DEN,MLI,4.0,27.0,31,12.903225806451612
2927,ORD,BIS,8.0,21.0,31,25.806451612903224
2176,LBB,AUS,11.0,18.0,31,35.483870967741936
2863,OKC,LAX,13.0,18.0,31,41.935483870967744
2144,LAX,MFR,7.0,24.0,31,22.580645161290324
2976,ORD,HNL,1.0,30.0,31,3.225806451612903
3112,PDX,DCA,3.0,28.0,31,9.67741935483871
1080,DEN,SBP,14.0,16.0,31,45.16129032258065
2970,ORD,GEG,9.0,21.0,31,29.032258064516128
645,CHS,FLL,6.0,25.0,31,19.35483870967742
1111,DFW,BZN,10.0,21.0,31,32.25806451612903
602,BZN,DFW,11.0,19.0,31,35.483870967741936
2109,LAX,BUF,9.0,22.0,31,29.032258064516128
1124,DFW,EGE,4.0,27.0,31,12.903225806451612
1173,DFW,PIB,10.0,20.0,31,32.25806451612903
3127,PDX,MCO,0.0,31.0,31,0.0
2058,LAS,ICT,8.0,23.0,31,25.806451612903224
3117,PDX,FAT,2.0,29.0,31,6.451612903225806
2062,LAS,LBB,7.0,24.0,31,22.580645161290324
1162,DFW,OAK,5.0,25.0,31,16.129032258064516
575,BWI,MYR,2.0,29.0,31,6.451612903225806
2064,LAS,LIT,11.0,20.0,31,35.483870967741936
1175,DFW,PSP,10.0,21.0,31,32.25806451612903
2065,LAS,MAF,8.0,23.0,31,25.806451612903224
646,CHS,HOU,5.0,21.0,31,16.129032258064516
577,BWI,OKC,16.0,15.0,31,51.61290322580645
3092,PBI,DTW,2.0,29.0,31,6.451612903225806
3086,PBI,BDL,15.0,16.0,31,48.38709677419355
3078,OTH,SFO,20.0,11.0,31,64.51612903225806
3076,ORH,MCO,7.0,24.0,31,22.580645161290324
3075,ORH,FLL,5.0,23.0,31,16.129032258064516
594,BWI,SJC,11.0,20.0,31,35.483870967741936
2396,MCO,PDX,0.0,31.0,31,0.0
1129,DFW,GEG,5.0,26.0,31,16.129032258064516
3055,ORD,TTN,8.0,23.0,31,25.806451612903224
597,BWI,SMF,7.0,24.0,31,22.580645161290324
3098,PBI,ORD,5.0,24.0,31,16.129032258064516
900,DAL,RDU,9.0,22.0,31,29.032258064516128
2319,MCI,FLL,4.0,27.0,31,12.903225806451612
2330,MCI,MSY,7.0,24.0,31,22.580645161290324
3158,PHL,DAL,16.0,15.0,31,51.61290322580645
3261,PHX,RDM,4.0,27.0,31,12.903225806451612
1972,JFK,PHL,12.0,19.0,31,38.70967741935484
498,BRW,FAI,3.0,27.0,31,9.67741935483871
1936,JFK,ABQ,8.0,22.0,31,25.806451612903224
3250,PHX,MSY,13.0,18.0,31,41.935483870967744
3221,PHX,FAT,4.0,27.0,31,12.903225806451612
3265,PHX,SAF,8.0,23.0,31,25.806451612903224
1949,JFK,DAB,6.0,25.0,31,19.35483870967742
468,BOS,MYR,1.0,30.0,31,3.225806451612903
3290,PIT,BNA,3.0,28.0,31,9.67741935483871
3231,PHX,IFP,7.0,24.0,31,22.580645161290324
483,BOS,SJC,13.0,18.0,31,41.935483870967744
467,BOS,MVY,6.0,25.0,31,19.35483870967742
466,BOS,MSY,8.0,23.0,31,25.806451612903224
459,BOS,LGB,17.0,13.0,31,54.83870967741935
3245,PHX,MFR,2.0,29.0,31,6.451612903225806
2182,LBB,PHX,4.0,27.0,31,12.903225806451612
3238,PHX,LBB,6.0,25.0,31,19.35483870967742
1955,JFK,HNL,2.0,28.0,31,6.451612903225806
2028,LAS,BHM,13.0,16.0,31,41.935483870967744
1221,DTW,APN,4.0,27.0,31,12.903225806451612
1957,JFK,HYA,5.0,26.0,31,16.129032258064516
443,BOS,DAL,10.0,20.0,31,32.25806451612903
491,BQN,EWR,16.0,14.0,31,51.61290322580645
3230,PHX,ICT,8.0,23.0,31,25.806451612903224
3294,PIT,DAL,5.0,26.0,31,16.129032258064516
432,BOS,ACY,3.0,28.0,31,9.67741935483871
2007,KOA,LIH,3.0,28.0,31,9.67741935483871
3165,PHL,JFK,9.0,22.0,31,29.032258064516128
3262,PHX,RDU,3.0,28.0,31,9.67741935483871
2017,KTN,SIT,4.0,27.0,31,12.903225806451612
2018,KTN,WRG,8.0,22.0,31,25.806451612903224
3140,PDX,SBA,3.0,28.0,31,9.67741935483871
1930,JAX,HOU,1.0,24.0,31,3.225806451612903
1999,JNU,PSG,2.0,29.0,31,6.451612903225806
3314,PIT,SFO,3.0,28.0,31,9.67741935483871
2036,LAS,CAK,4.0,27.0,31,12.903225806451612
523,BUF,PHX,19.0,12.0,31,61.29032258064516
524,BUF,TPA,3.0,28.0,31,9.67741935483871
1207,DRO,PHX,5.0,26.0,31,16.129032258064516
1933,JAX,MDW,9.0,22.0,31,29.032258064516128
1184,DFW,SBA,5.0,25.0,31,16.129032258064516
3334,PSC,SFO,18.0,13.0,31,58.064516129032256
525,BUR,DAL,5.0,26.0,31,16.129032258064516
527,BUR,JFK,11.0,19.0,31,35.483870967741936
1989,JFK,SRQ,5.0,26.0,31,16.129032258064516
3151,PHL,BDL,7.0,23.0,31,22.580645161290324
1935,JAX,ORD,9.0,19.0,31,29.032258064516128
2044,LAS,DCA,4.0,26.0,31,12.903225806451612
3219,PHX,EUG,7.0,24.0,31,22.580645161290324
3203,PHX,BUF,6.0,25.0,31,19.35483870967742
1974,JFK,PSE,14.0,15.0,31,45.16129032258065
3215,PHX,DRO,6.0,25.0,31,19.35483870967742
1968,JFK,OAK,13.0,17.0,31,41.935483870967744
1994,JMS,DEN,4.0,26.0,31,12.903225806451612
1928,JAX,EWR,15.0,12.0,31,48.38709677419355
3209,PHX,COS,11.0,20.0,31,35.483870967741936
1926,JAX,DEN,11.0,20.0,31,35.483870967741936
558,BWI,GRR,9.0,21.0,31,29.032258064516128
2002,JNU,YAK,5.0,26.0,31,16.129032258064516
3210,PHX,CVG,3.0,28.0,31,9.67741935483871
3176,PHL,MYR,6.0,25.0,31,19.35483870967742
480,BOS,SAV,7.0,24.0,31,22.580645161290324
3223,PHX,FLL,4.0,27.0,31,12.903225806451612
430,BOI,SMF,9.0,22.0,31,29.032258064516128
955,DCA,PDX,2.0,29.0,31,6.451612903225806
2770,MSY,SEA,10.0,21.0,31,32.25806451612903
963,DCA,SJU,7.0,23.0,31,22.580645161290324
807,COS,SAN,6.0,25.0,31,19.35483870967742
2623,MSP,ALB,7.0,24.0,31,22.580645161290324
2619,MSO,SFO,15.0,16.0,31,48.38709677419355
2268,LIH,KOA,3.0,28.0,31,9.67741935483871
771,CMH,DAL,4.0,27.0,31,12.903225806451612
992,DEN,COU,11.0,20.0,31,35.483870967741936
2782,MYR,BOS,2.0,29.0,31,6.451612903225806
2781,MYR,BDL,3.0,28.0,31,9.67741935483871
2779,MYR,ACY,7.0,24.0,31,22.580645161290324
2777,MVY,BOS,12.0,19.0,31,38.70967741935484
2776,MTJ,IAH,3.0,22.0,31,9.67741935483871
2772,MSY,SLC,3.0,28.0,31,9.67741935483871
2771,MSY,SFO,8.0,23.0,31,25.806451612903224
2769,MSY,SAT,5.0,25.0,31,16.129032258064516
3244,PHX,MEM,5.0,26.0,31,16.129032258064516
2768,MSY,SAN,8.0,23.0,31,25.806451612903224
2765,MSY,PHX,8.0,23.0,31,25.806451612903224
2762,MSY,OAK,12.0,19.0,31,38.70967741935484
2757,MSY,MCI,9.0,22.0,31,29.032258064516128
2739,MSY,CLE,6.0,24.0,31,19.35483870967742
2737,MSY,BOS,9.0,22.0,31,29.032258064516128
2253,LGB,BOS,9.0,21.0,31,29.032258064516128
2729,MSP,SYR,2.0,29.0,31,6.451612903225806
2255,LGB,FLL,4.0,26.0,31,12.903225806451612
2260,LGB,RNO,7.0,24.0,31,22.580645161290324
2717,MSP,RSW,3.0,28.0,31,9.67741935483871
2713,MSP,RIC,7.0,23.0,31,22.580645161290324
766,CLT,TYS,13.0,17.0,31,41.935483870967744
2602,MQT,MSP,2.0,29.0,31,6.451612903225806
964,DCA,SLC,6.0,25.0,31,19.35483870967742
2307,MCI,AUS,4.0,27.0,31,12.903225806451612
806,COS,PHX,11.0,20.0,31,35.483870967741936
2305,MCI,ABQ,10.0,21.0,31,32.25806451612903
1988,JFK,SMF,21.0,10.0,31,67.74193548387096
469,BOS,OAK,15.0,15.0,31,48.38709677419355
1956,JFK,HOU,12.0,12.0,31,38.70967741935484
542,BWI,BHM,4.0,26.0,31,12.903225806451612
3264,PHX,ROW,1.0,30.0,31,3.225806451612903
1985,JFK,SJC,16.0,13.0,31,51.61290322580645
1981,JFK,SAT,12.0,19.0,31,38.70967741935484
3300,PIT,HOU,5.0,21.0,31,16.129032258064516
1945,JFK,BUR,12.0,19.0,31,38.70967741935484
2027,LAS,BDL,10.0,21.0,31,32.25806451612903
3240,PHX,LIT,4.0,27.0,31,12.903225806451612
3228,PHX,IAD,0.0,31.0,31,0.0
2024,LAS,AMA,4.0,27.0,31,12.903225806451612
517,BUF,LAX,11.0,20.0,31,35.483870967741936
2805,OAK,BOS,15.0,16.0,31,48.38709677419355
3133,PDX,OMA,2.0,28.0,31,6.451612903225806
2696,MSP,MQT,2.0,29.0,31,6.451612903225806
786,CMH,OAK,13.0,18.0,31,41.935483870967744
2673,MSP,IMT,3.0,28.0,31,9.67741935483871
2667,MSP,HLN,6.0,25.0,31,19.35483870967742
2665,MSP,GTF,3.0,28.0,31,9.67741935483871
2282,LIT,LAS,11.0,20.0,31,35.483870967741936
2284,LIT,PHX,10.0,21.0,31,32.25806451612903
2660,MSP,FWA,2.0,29.0,31,6.451612903225806
797,COS,ATL,2.0,29.0,31,6.451612903225806
800,COS,IAD,11.0,20.0,31,35.483870967741936
2301,MAF,LAS,4.0,27.0,31,12.903225806451612
968,DEN,ALB,14.0,17.0,31,45.16129032258065
804,COS,MCO,9.0,22.0,31,29.032258064516128
2181,LBB,LAS,9.0,22.0,31,29.032258064516128
3461,ROC,MCO,5.0,26.0,31,16.129032258064516
2183,LBE,FLL,6.0,24.0,31,19.35483870967742
1573,GRR,BWI,9.0,20.0,31,29.032258064516128
4067,TPA,ALB,6.0,24.0,31,19.35483870967742
3790,SJC,BOS,11.0,20.0,31,35.483870967741936
38,ACY,TPA,1.0,30.0,31,3.225806451612903
1616,HNL,IAH,1.0,24.0,31,3.225806451612903
1618,HNL,JFK,1.0,29.0,31,3.225806451612903
3785,SIT,KTN,0.0,31.0,31,0.0
3781,SHV,DEN,9.0,21.0,31,29.032258064516128
3339,PSG,WRG,1.0,30.0,31,3.225806451612903
1610,HNL,ATL,0.0,31.0,31,0.0
1478,FLL,CHS,8.0,23.0,31,25.806451612903224
1609,HNL,ANC,3.0,28.0,31,9.67741935483871
1607,HLN,MSP,4.0,27.0,31,12.903225806451612
3876,SLC,HNL,1.0,30.0,31,3.225806451612903
109,ATL,AVP,4.0,27.0,31,12.903225806451612
3862,SLC,DCA,3.0,28.0,31,9.67741935483871
3794,SJC,DAL,10.0,21.0,31,32.25806451612903
3861,SLC,DAL,4.0,27.0,31,12.903225806451612
4045,STX,SJU,4.0,27.0,31,12.903225806451612
4046,SUN,DEN,1.0,29.0,31,3.225806451612903
4049,SUN,SFO,21.0,9.0,31,67.74193548387096
3848,SLC,BNA,2.0,29.0,31,6.451612903225806
101,ATL,ACY,9.0,22.0,31,29.032258064516128
130,ATL,COS,10.0,21.0,31,32.25806451612903
4052,SWF,FLL,16.0,14.0,31,51.61290322580645
1593,GSP,IAH,1.0,24.0,31,3.225806451612903
3840,SJU,STX,3.0,28.0,31,9.67741935483871
1598,GTF,MSP,2.0,29.0,31,6.451612903225806
3831,SJU,IAD,2.0,29.0,31,6.451612903225806
1602,GUM,HNL,10.0,21.0,31,32.25806451612903
4053,SWF,MCO,7.0,23.0,31,22.580645161290324
3792,SJC,BWI,3.0,28.0,31,9.67741935483871
164,ATL,HNL,5.0,26.0,31,16.129032258064516
3935,SMF,EWR,4.0,27.0,31,12.903225806451612
1369,EWR,BQN,16.0,15.0,31,51.61290322580645
56,ALB,TPA,10.0,20.0,31,32.25806451612903
3977,SRQ,JFK,7.0,24.0,31,22.580645161290324
1519,FLL,SEA,11.0,19.0,31,35.483870967741936
62,AMA,LAS,5.0,26.0,31,16.129032258064516
66,ANC,ATL,1.0,30.0,31,3.225806451612903
1510,FLL,ORH,2.0,28.0,31,6.451612903225806
1523,FLL,STT,3.0,26.0,31,9.67741935483871
3961,SNA,HOU,5.0,20.0,31,16.129032258064516
3896,SLC,MSY,1.0,30.0,31,3.225806451612903
1524,FLL,SWF,18.0,12.0,31,58.064516129032256
1363,EWR,AVL,10.0,20.0,31,32.25806451612903
71,ANC,DFW,3.0,27.0,31,9.67741935483871
75,ANC,HNL,4.0,27.0,31,12.903225806451612
3946,SMF,OGG,0.0,31.0,31,0.0
3940,SMF,JFK,17.0,14.0,31,54.83870967741935
1614,HNL,GUM,7.0,24.0,31,22.580645161290324
3938,SMF,IAD,1.0,29.0,31,3.225806451612903
3937,SMF,HNL,1.0,30.0,31,3.225806451612903
3936,SMF,GEG,0.0,31.0,31,0.0
69,ANC,CDV,5.0,26.0,31,16.129032258064516
3774,SGF,DEN,8.0,23.0,31,25.806451612903224
1556,GEG,SMF,0.0,31.0,31,0.0
105,ATL,ANC,1.0,30.0,31,3.225806451612903
1611,HNL,DEN,2.0,29.0,31,6.451612903225806
4061,SYR,MCO,4.0,26.0,31,12.903225806451612
4062,SYR,MSP,2.0,29.0,31,6.451612903225806
3806,SJC,MDW,5.0,25.0,31,16.129032258064516
1613,HNL,EWR,2.0,28.0,31,6.451612903225806
3800,SJC,JFK,17.0,13.0,31,54.83870967741935
4066,TPA,ACY,2.0,29.0,31,6.451612903225806
3826,SJU,DCA,7.0,23.0,31,22.580645161290324
1606,HLN,DEN,2.0,28.0,31,6.451612903225806
3844,SLC,ASE,2.0,29.0,31,6.451612903225806
1426,EWR,SBN,14.0,16.0,31,45.16129032258065
415,BOI,DFW,2.0,29.0,31,6.451612903225806
1240,DTW,DAL,10.0,21.0,31,32.25806451612903
3379,RDM,LAX,4.0,27.0,31,12.903225806451612
3380,RDM,PHX,4.0,27.0,31,12.903225806451612
411,BNA,SLC,3.0,28.0,31,9.67741935483871
4178,WRG,PSG,7.0,23.0,31,22.580645161290324
1888,IND,SEA,3.0,28.0,31,9.67741935483871
1887,IND,SAN,4.0,27.0,31,12.903225806451612
4177,WRG,KTN,1.0,29.0,31,3.225806451612903
3393,RDU,DAL,17.0,14.0,31,54.83870967741935
404,BNA,PIT,3.0,28.0,31,9.67741935483871
3399,RDU,HOU,0.0,25.0,31,0.0
1876,IND,IAH,13.0,13.0,31,41.935483870967744
1424,EWR,SAT,10.0,21.0,31,32.25806451612903
1874,IND,FLL,1.0,29.0,31,3.225806451612903
3530,SAN,MSY,5.0,26.0,31,16.129032258064516
400,BNA,OAK,6.0,25.0,31,19.35483870967742
4164,TYS,CLT,20.0,10.0,31,64.51612903225806
3504,SAN,COS,7.0,24.0,31,22.580645161290324
1513,FLL,PHX,12.0,19.0,31,38.70967741935484
1285,DTW,OAK,4.0,27.0,31,12.903225806451612
1398,EWR,LEX,6.0,24.0,31,19.35483870967742
4125,TTN,ORD,10.0,21.0,31,32.25806451612903
4120,TTN,ATL,5.0,26.0,31,16.129032258064516
3513,SAN,GEG,7.0,24.0,31,22.580645161290324
4122,TTN,DTW,8.0,23.0,31,25.806451612903224
3518,SAN,IND,4.0,27.0,31,12.903225806451612
1793,IAH,LEX,2.0,23.0,31,6.451612903225806
1781,IAH,HRL,5.0,20.0,31,16.129032258064516
2184,LBE,MCO,4.0,27.0,31,12.903225806451612
1902,ITO,LAX,3.0,28.0,31,9.67741935483871
4187,XNA,SFO,0.0,31.0,31,0.0
4188,YAK,CDV,5.0,26.0,31,16.129032258064516
3342,PSP,LAX,12.0,19.0,31,38.70967741935484
1698,HSV,ORD,12.0,18.0,31,38.70967741935484
1849,ICT,LAS,6.0,25.0,31,19.35483870967742
1433,EWR,SMF,13.0,17.0,31,41.935483870967744
3429,RIC,IAH,4.0,21.0,31,12.903225806451612
1853,ICT,SEA,2.0,29.0,31,6.451612903225806
1852,ICT,PHX,8.0,23.0,31,25.806451612903224
3432,RIC,MSP,7.0,24.0,31,22.580645161290324
4151,TUS,SEA,5.0,26.0,31,16.129032258064516
3528,SAN,MKE,5.0,26.0,31,16.129032258064516
3442,RNO,LGB,6.0,25.0,31,19.35483870967742
4147,TUS,MDW,1.0,30.0,31,3.225806451612903
11,ABQ,JFK,7.0,23.0,31,22.580645161290324
14,ABQ,MCI,13.0,18.0,31,41.935483870967744
3465,ROW,PHX,1.0,29.0,31,3.225806451612903
3469,RSW,ACY,9.0,21.0,31,29.032258064516128
4140,TUL,SLC,6.0,25.0,31,19.35483870967742
1822,IAH,RIC,6.0,19.0,31,19.35483870967742
3481,RSW,HPN,2.0,27.0,31,6.451612903225806
3488,RSW,MSP,1.0,30.0,31,3.225806451612903
1810,IAH,OAK,3.0,23.0,31,9.67741935483871
1809,IAH,MTJ,3.0,22.0,31,9.67741935483871
3494,SAF,PHX,7.0,24.0,31,22.580645161290324
4135,TUL,LAS,10.0,21.0,31,32.25806451612903
3424,RIC,DEN,5.0,26.0,31,16.129032258064516
366,BIS,ORD,10.0,20.0,31,32.25806451612903
1863,IMT,MSP,3.0,28.0,31,9.67741935483871
3413,RDU,PHX,17.0,13.0,31,54.83870967741935
3341,PSP,DFW,2.0,29.0,31,6.451612903225806
4189,YAK,JNU,6.0,25.0,31,19.35483870967742
54,ALB,MSP,3.0,28.0,31,9.67741935483871
1858,IFP,PHX,5.0,26.0,31,16.129032258064516
3932,SMF,DAL,1.0,30.0,31,3.225806451612903
3753,SFO,PSC,19.0,12.0,31,61.29032258064516
3681,SEA,SAT,5.0,26.0,31,16.129032258064516
1694,HRL,IAH,4.0,21.0,31,12.903225806451612
3719,SFO,FCA,19.0,12.0,31,61.29032258064516
247,ATL,TTN,3.0,28.0,31,9.67741935483871
1669,HOU,OMA,8.0,16.0,31,25.806451612903224
4076,TPA,CLE,3.0,28.0,31,9.67741935483871
3769,SFO,SUN,5.0,25.0,31,16.129032258064516
1634,HNL,SLC,0.0,31.0,31,0.0
1635,HNL,SMF,4.0,27.0,31,12.903225806451612
1332,EGE,DFW,3.0,28.0,31,9.67741935483871
190,ATL,MHT,6.0,25.0,31,19.35483870967742
37,ACY,RSW,9.0,21.0,31,29.032258064516128
3760,SFO,SAT,4.0,27.0,31,12.903225806451612
1644,HOU,CHS,8.0,18.0,31,25.806451612903224
4088,TPA,HPN,15.0,15.0,31,48.38709677419355
3578,SAV,BOS,8.0,23.0,31,25.806451612903224
3752,SFO,PIT,7.0,24.0,31,22.580645161290324
3748,SFO,OTH,21.0,10.0,31,67.74193548387096
3745,SFO,OMA,8.0,23.0,31,25.806451612903224
3744,SFO,OKC,16.0,15.0,31,51.61290322580645
3742,SFO,MSY,13.0,18.0,31,41.935483870967744
3740,SFO,MSO,13.0,18.0,31,41.935483870967744
1656,HOU,JAX,16.0,9.0,31,51.61290322580645
3738,SFO,MKE,22.0,9.0,31,70.96774193548387
1657,HOU,JFK,8.0,16.0,31,25.806451612903224
4074,TPA,BUF,5.0,26.0,31,16.129032258064516
36,ACY,MYR,0.0,31.0,31,0.0
2146,LAX,MKE,12.0,19.0,31,38.70967741935484
3770,SFO,TPA,10.0,21.0,31,32.25806451612903
3670,SEA,OMA,0.0,31.0,31,0.0
281,AUS,LBB,7.0,23.0,31,22.580645161290324
1692,HRL,AUS,14.0,15.0,31,45.16129032258065
275,AUS,HRL,14.0,15.0,31,45.16129032258065
1691,HPN,TPA,15.0,15.0,31,48.38709677419355
48,ALB,DEN,19.0,12.0,31,61.29032258064516
2185,LBE,MYR,2.0,29.0,31,6.451612903225806
684,CLE,MYR,6.0,25.0,31,19.35483870967742
2189,LEX,EWR,9.0,20.0,31,29.032258064516128
2901,ONT,MDW,2.0,29.0,31,6.451612903225806
3336,PSE,JFK,9.0,19.0,31,29.032258064516128
2190,LEX,IAH,5.0,19.0,31,16.129032258064516
2897,ONT,DAL,5.0,25.0,31,16.129032258064516
